Year,Quarter,Origin,Commodity,Tons
2000,1,MEXICO-TOTAL,Daikon,23.3495
2000,1,MEXICO-TOTAL,"Greens, Turnip Tops",22.5965
2000,1,MEXICO-TOTAL,Mushrooms,21.824
2000,1,MEXICO-TOTAL,Tangelos,18.3185
2000,1,MEXICO-TOTAL,"Peas, Other",15.529
2000,1,MEXICO-TOTAL,Miscellaneous Citrus,14.63
2000,1,MEXICO-TOTAL,Olives,13.4925
2000,1,MEXICO-TOTAL,Bay Leaves,13.4125
2000,1,MEXICO-TOTAL,Arugula,9.347
2000,1,MEXICO-TOTAL,"Lettuce, Green Oak Leaf",7.9705
2000,1,MEXICO-TOTAL,Opo (Long Squash),7.1535
2000,1,MEXICO-TOTAL,"Lettuce, Red Oak Leaf",7.1035
2000,1,MEXICO-TOTAL,Peaches,5.5
2000,1,MEXICO-TOTAL,Moqua (Fuzzy Squash),5.155
2000,1,MEXICO-TOTAL,Sugarcane,4.699
2000,1,MEXICO-TOTAL,"Lettuce, Other",4.127
2000,1,MEXICO-TOTAL,Plantains,2.9055
2000,1,MEXICO-TOTAL,Dry Eschallot,2.653
2000,1,MEXICO-TOTAL,Yu Choy,2.276
2000,1,MEXICO-TOTAL,"Peppers, Jalapeno",1.8645
2000,1,MEXICO-TOTAL,Sinqua (Angled/Ridged Luffa),1.7105
2000,1,MEXICO-TOTAL,"Lettuce, Lolla Rosa",1.4135
2000,1,MEXICO-TOTAL,"Squash, Zucchini",1.408
2000,1,MEXICO-TOTAL,"Beans, Green",1.1725
2000,1,MEXICO-TOTAL,Grapefruit,1.145
2000,1,MEXICO-TOTAL,Mint,1.096
2000,1,MEXICO-TOTAL,Turmeric,1.0405
2000,1,MEXICO-TOTAL,Rosemary,0.825
2000,1,MEXICO-TOTAL,Sage,0.725
2000,1,MEXICO-TOTAL,Thyme,0.5365
2000,1,MEXICO-TOTAL,Ginger Root,0.2375
2000,1,MEXICO-TOTAL,Marjoram,0.1175
2000,1,MEXICO-TOTAL,Apples,0.001
2000,1,MID-ATLANTIC,ORIGIN TOTAL,14169.96
2000,1,MID-ATLANTIC,Apples,14169.96
2000,1,NEW YORK,ORIGIN TOTAL,116275
2000,1,NEW YORK,"Onions, Dry",45860
2000,1,NEW YORK,Cabbage,30600
2000,1,NEW YORK,Apples,29765
2000,1,NEW YORK,Potatoes,10050
2000,1,OTHER,ORIGIN TOTAL,235344.125
2000,1,OTHER,Potatoes,189426.2
2000,1,OTHER,Sweet Potatoes,18164.64
2000,1,OTHER,"Onions, Dry",13588.325
2000,1,OTHER,Apples,9738.5
2000,1,OTHER,Pineapples,2575.96
2000,1,OTHER,Papaya,1850.5
2000,1,PNW,ORIGIN TOTAL,1138649.0145
2000,1,PNW,Potatoes,463565.15
2000,1,PNW,Apples,327247.1405
2000,1,PNW,"Onions, Dry",221731.6265
2000,1,PNW,Pears,126105.0975
2000,1,SOUTHEAST,ORIGIN TOTAL,63753.9225
2000,1,SOUTHEAST,Sweet Potatoes,23617.16
2000,1,SOUTHEAST,Greens,16718
2000,1,SOUTHEAST,Carrots,14220
2000,1,SOUTHEAST,Cabbage,4260
2000,1,SOUTHEAST,"Greens, Collard",3789.725
2000,1,SOUTHEAST,"Onions, Green",1149.0375
2000,1,TEXAS,ORIGIN TOTAL,235538.3665
2000,1,TEXAS,Cabbage,80024.5
2000,1,TEXAS,Grapefruit,64196.22
2000,1,TEXAS,"Onions, Dry",26952.51
2000,1,TEXAS,Oranges,20127.24
2000,1,TEXAS,Greens,13750.87
2000,1,TEXAS,Carrots,9188.404
2000,1,TEXAS,Celery,7485.45
2000,1,TEXAS,Spinach,5439.0975
2000,1,TEXAS,Beets,2973.067
2000,1,TEXAS,Parsley,2814.441
2000,1,TEXAS,Miscellaneous Herbs,1403.5035
2000,1,TEXAS,Leeks,578.466
2000,1,TEXAS,Broccoli,321.549
2000,1,TEXAS,"Peppers, Bell Type",236.222
2000,1,TEXAS,Cucumbers,20.1025
2000,1,TEXAS,"Onions, Green",13.874
2000,1,TEXAS,"Greens, Kale",12.85
2000,2,ARIZONA,ORIGIN TOTAL,308011.214
2000,2,ARIZONA,Watermelons,98853.106
2000,2,ARIZONA,Cantaloupes,81685.94
2000,2,ARIZONA,Potatoes,34355.4
2000,2,ARIZONA,"Lettuce, Processed",31990.3
2000,2,ARIZONA,Honeydews,20419.955
2000,2,ARIZONA,"Onions, Dry",17402.125
2000,2,ARIZONA,"Lettuce, Iceberg",9533.525
2000,2,ARIZONA,Grapes,4669.62
2000,2,ARIZONA,"Lettuce, Romaine",2726.18
2000,2,ARIZONA,Broccoli,1047.7535
2000,2,ARIZONA,"Greens, Kale",716.175
2000,2,ARIZONA,"Lettuce, Green Leaf",680.95
2000,2,ARIZONA,Greens,619.1375
2000,2,ARIZONA,"Melon, Crenshaw",467.01
2000,2,ARIZONA,"Melon, Orange Flesh",393.36
2000,2,ARIZONA,"Melon, Casaba",317.895
2000,2,ARIZONA,Cauliflower,289.7875
2000,2,ARIZONA,Celery,243.9
2000,2,ARIZONA,"Melon, Juan Canary",226.065
2000,2,ARIZONA,Cabbage,221.7
2000,2,ARIZONA,"Peppers, Bell Type",170.072
2000,2,ARIZONA,"Melon, Sharlyn",167.175
2000,2,ARIZONA,"Melon, Santa Claus (Piel de Sapo)",150.66
2000,2,ARIZONA,"Lettuce, Boston",129.86
2000,2,ARIZONA,Mixed And Misc Melons,129.15
2000,2,ARIZONA,Spinach,107.76
2000,2,ARIZONA,"Greens, Swiss Chard",55.5625
2000,2,ARIZONA,Endive,51.255
2000,2,ARIZONA,Escarole,39.185
2000,2,ARIZONA,Parsley,37.5585
2000,2,ARIZONA,"Onions, Green",16.5555
2000,2,ARIZONA,"Melon, Persian",16.41
2000,2,ARIZONA,Anise,14.876
2000,2,ARIZONA,"Greens, Kohlrabi",11.3505
2000,2,ARIZONA,Vegetables Other,10.74
2000,2,ARIZONA,Cilantro,10.438
2000,2,ARIZONA,"Lettuce, Other",8.48
2000,2,ARIZONA,Peaches,6.875
2000,2,ARIZONA,"Greens, Dandelion",4.9875
2000,2,ARIZONA,"Lettuce, Frisee",4.45
2000,2,ARIZONA,"Melon, Galia",3.15
2000,2,ARIZONA,Radicchio,2.499
2000,2,ARIZONA,Dill,1.67
2000,2,ARIZONA,Beets,0.35
2000,2,ARIZONA,Miscellaneous Herbs,0.26
2000,2,CALIFORNIA,ORIGIN TOTAL,2515413.976
2000,2,CALIFORNIA,"Lettuce, Iceberg",483665.95
2000,2,CALIFORNIA,Strawberries,294886.326
2000,2,CALIFORNIA,Potatoes,177579.7
2000,2,CALIFORNIA,Celery,159354
2000,2,CALIFORNIA,"Onions, Dry",140319.505
2000,2,CALIFORNIA,"Lettuce, Romaine",116614.12
2000,2,CALIFORNIA,Carrots,107238.274
2000,2,CALIFORNIA,Broccoli,104208.5165
2000,2,CALIFORNIA,Cantaloupes,103687.24
2000,2,CALIFORNIA,Nectarines,101432.85
2000,2,CALIFORNIA,Peaches,96790.5625
2000,2,CALIFORNIA,Grapes,81978.6495
2000,2,CALIFORNIA,Watermelons,73098.725
2000,2,CALIFORNIA,Avocados,64836.2
2000,2,CALIFORNIA,Tomatoes,58969.975
2000,2,CALIFORNIA,Cauliflower,52860.5375
2000,2,CALIFORNIA,"Lettuce, Other",47082.62
2000,2,CALIFORNIA,"Corn, Sweet",45057.096
2000,2,CALIFORNIA,"Peppers, Bell Type",44750.66
2000,2,CALIFORNIA,Plums,39022.144
2000,2,CALIFORNIA,Asparagus,26163.42
2000,2,CALIFORNIA,Apricots,20501.64
2000,2,CALIFORNIA,Cherries,16288.38
2000,2,CALIFORNIA,Honeydews,13633.935
2000,2,CALIFORNIA,Artichokes,7432.45
2000,2,CALIFORNIA,Cabbage,7331.975
2000,2,CALIFORNIA,Spinach,5209.286
2000,2,CALIFORNIA,Mixed And Misc Melons,4793.175
2000,2,CALIFORNIA,Cucumbers,4429.136
2000,2,CALIFORNIA,Apples,4381.04
2000,2,CALIFORNIA,"Tomatoes, Plum Type",3707.113
2000,2,CALIFORNIA,Raspberries,3682.6075
2000,2,CALIFORNIA,"Lettuce, Processed",2336
2000,2,CALIFORNIA,"Tomatoes, Cherry",885.105
2000,2,CALIFORNIA,Kiwifruit,537.6035
2000,2,CALIFORNIA,Blackberries,496.765
2000,2,CALIFORNIA,Pears,170.694
2000,2,CANADA,ORIGIN TOTAL,42295.5245
2000,2,CANADA,Potatoes,40849.525
2000,2,CANADA,"Onions, Dry",1445.9995
2000,2,COLORADO,ORIGIN TOTAL,264892.85
2000,2,COLORADO,Potatoes,264892.85
2000,2,FLORIDA,ORIGIN TOTAL,1302567.994
2000,2,FLORIDA,Watermelons,340082.5
2000,2,FLORIDA,Tomatoes,295300.325
2000,2,FLORIDA,"Corn, Sweet",154359.954
2000,2,FLORIDA,Potatoes,105199
2000,2,FLORIDA,"Peppers, Bell Type",69193.129
2000,2,FLORIDA,Grapefruit,54956.76
2000,2,FLORIDA,Oranges,52679.7085
2000,2,FLORIDA,Cucumbers,45731.711
2000,2,FLORIDA,Cantaloupes,42135.875
2000,2,FLORIDA,"Tomatoes, Plum Type",36997.375
2000,2,FLORIDA,Tangerines,21875.39
2000,2,FLORIDA,Cabbage,17275.075
2000,2,FLORIDA,Beans,16977.855
2000,2,FLORIDA,Eggplant,9113.76
2000,2,FLORIDA,"Tomatoes, Cherry",7442.2425
2000,2,FLORIDA,"Tomatoes, Grape Type",5635.9575
2000,2,FLORIDA,"Squash, Zucchini",4675.7235
2000,2,FLORIDA,"Squash, Yellow Crookneck",3498.3885
2000,2,FLORIDA,"Squash, Yellow Straightneck",2447.7075
2000,2,FLORIDA,Okra,2142.6675
2000,2,FLORIDA,Radishes,2044.69
2000,2,FLORIDA,Limes,1949.255
2000,2,FLORIDA,"Peppers, Other",1887.4425
2000,2,FLORIDA,Strawberries,1585.8
2000,2,FLORIDA,"Peppers, Cubanelle",1065.4875
2000,2,FLORIDA,Blueberries,938.23
2000,2,FLORIDA,Escarole,804.6875
2000,2,FLORIDA,"Peppers, Long Hot",633.7875
2000,2,FLORIDA,Endive,547.625
2000,2,FLORIDA,"Lettuce, Iceberg",544.75
2000,2,FLORIDA,"Lettuce, Romaine",403.565
2000,2,FLORIDA,"Peppers, Jalapeno",393.225
2000,2,FLORIDA,Squash,386.1125
2000,2,FLORIDA,"Peppers, Hungarian Wax",375.99
2000,2,FLORIDA,Parsley,277.305
2000,2,FLORIDA,Avocados,255.97
2000,2,FLORIDA,Chinese Cabbage,171.875
2000,2,FLORIDA,"Beans, Round Green Type",91.575
2000,2,FLORIDA,"Peppers, Finger Hot",73.6425
2000,2,FLORIDA,"Lettuce, Boston",72.9
2000,2,FLORIDA,"Lettuce, Green Leaf",68.35
2000,2,FLORIDA,"Lettuce, Red Leaf",59.7
2000,2,FLORIDA,Miscellaneous Herbs,50.17
2000,2,FLORIDA,"Peppers, Habanero",31.635
2000,2,FLORIDA,"Peppers, Cherry Hot",21.1575
2000,2,FLORIDA,"Beans, Wax Type",18.675
2000,2,FLORIDA,Temples,17.0495
2000,2,FLORIDA,Basil,15.05
2000,2,FLORIDA,"Beans, Kentucky Wonder Type",13.2
2000,2,FLORIDA,"Peas, Green",12.465
2000,2,FLORIDA,"Beans, Pole Type",10.2
2000,2,FLORIDA,Cilantro,10.1875
2000,2,FLORIDA,"Lettuce, Bibb",5.7
2000,2,FLORIDA,"Peppers, Poblano",4.9125
2000,2,FLORIDA,"Peppers, Fresno",2.2575
2000,2,FLORIDA,"Peppers, Serrano",1.5525
2000,2,FLORIDA,"Peppers, Scotch Bonnet",0.7125
2000,2,GREAT LAKES,ORIGIN TOTAL,150218.01
2000,2,GREAT LAKES,Potatoes,122669.4
2000,2,GREAT LAKES,Apples,26950
2000,2,GREAT LAKES,Cucumbers,352.05
2000,2,GREAT LAKES,Blueberries,166.56
2000,2,GREAT LAKES,Celery,80
2000,2,MEXICO-ARIZONA,ORIGIN TOTAL,572598.1755
2000,2,MEXICO-ARIZONA,Grapes,94171.101
2000,2,MEXICO-ARIZONA,Watermelons,79472.0365
2000,2,MEXICO-ARIZONA,Tomatoes,55278.0345
2000,2,MEXICO-ARIZONA,Cantaloupes,53324.7225
2000,2,MEXICO-ARIZONA,Mangoes,49350.486
2000,2,MEXICO-ARIZONA,"Tomatoes, Plum Type",44689.5985
2000,2,MEXICO-ARIZONA,Cucumbers,36039.3725
2000,2,MEXICO-ARIZONA,Squash,25123.3925
2000,2,MEXICO-ARIZONA,"Peppers, Bell Type",24743.2535
2000,2,MEXICO-ARIZONA,Honeydews,24177.9755
2000,2,MEXICO-ARIZONA,"Peppers, Other",16325.154
2000,2,MEXICO-ARIZONA,"Onions, Dry",15310.905
2000,2,MEXICO-ARIZONA,Eggplant,9537.9235
2000,2,MEXICO-ARIZONA,"Onions, Green",8072.448
2000,2,MEXICO-ARIZONA,"Corn, Sweet",8058.902
2000,2,MEXICO-ARIZONA,"Tomatoes, Cherry",4095.154
2000,2,MEXICO-ARIZONA,Celery,3931.857
2000,2,MEXICO-ARIZONA,Long Beans,2578.797
2000,2,MEXICO-ARIZONA,Beans,2464.2025
2000,2,MEXICO-ARIZONA,Bitter Melon,2355.88
2000,2,MEXICO-ARIZONA,Miscellaneous Asian Vegetables,1779.455
2000,2,MEXICO-ARIZONA,Oranges,1596.5515
2000,2,MEXICO-ARIZONA,Tomatillos,1020.9185
2000,2,MEXICO-ARIZONA,Papaya,980.5635
2000,2,MEXICO-ARIZONA,Limes,938.5845
2000,2,MEXICO-ARIZONA,Broccoli,844.85
2000,2,MEXICO-ARIZONA,"Lettuce, Iceberg",743.076
2000,2,MEXICO-ARIZONA,Radishes,631.0955
2000,2,MEXICO-ARIZONA,Blackberries,563.777
2000,2,MEXICO-ARIZONA,Asparagus,499.956
2000,2,MEXICO-ARIZONA,Cabbage,478.2665
2000,2,MEXICO-ARIZONA,Mixed And Misc Melons,448.1925
2000,2,MEXICO-ARIZONA,Carrots,410.5535
2000,2,MEXICO-ARIZONA,Parsley,343.84
2000,2,MEXICO-ARIZONA,Tamarind,296.1785
2000,2,MEXICO-ARIZONA,Raspberries,295.398
2000,2,MEXICO-ARIZONA,Garlic,277.1065
2000,2,MEXICO-ARIZONA,Jicama,275.6025
2000,2,MEXICO-ARIZONA,Leeks,257.4185
2000,2,MEXICO-ARIZONA,"Greens, Kale",218.009
2000,2,MEXICO-ARIZONA,Brussels Sprouts,93.557
2000,2,MEXICO-ARIZONA,Chives,66.922
2000,2,MEXICO-ARIZONA,Chayote,61.7175
2000,2,MEXICO-ARIZONA,Miscellaneous Herbs,55.876
2000,2,MEXICO-ARIZONA,Beets,50.961
2000,2,MEXICO-ARIZONA,Peaches,49.874
2000,2,MEXICO-ARIZONA,"Peas, Green",48.8405
2000,2,MEXICO-ARIZONA,Bananas,37.845
2000,2,MEXICO-ARIZONA,Pineapples,21.4545
2000,2,MEXICO-ARIZONA,"Greens, Swiss Chard",20.7815
2000,2,MEXICO-ARIZONA,Miscellaneous Citrus,20.35
2000,2,MEXICO-ARIZONA,"Greens, Collard",16.775
2000,2,MEXICO-ARIZONA,"Greens, Mustard",10.7195
2000,2,MEXICO-ARIZONA,Fruits Other,10.6325
2000,2,MEXICO-ARIZONA,Spinach,10.627
2000,2,MEXICO-ARIZONA,Cactus Leaf (Nopales),8.8745
2000,2,MEXICO-ARIZONA,Miscellaneous Tropical Vegetables,2.8665
2000,2,MEXICO-ARIZONA,"Peas, Snow",2.7715
2000,2,MEXICO-ARIZONA,Oregano,1.7545
2000,2,MEXICO-ARIZONA,Cactus Pears,1.6445
2000,2,MEXICO-ARIZONA,Turnips,1.331
2000,2,MEXICO-ARIZONA,Lemons,0.5225
2000,2,MEXICO-ARIZONA,Endive,0.46
2000,2,MEXICO-ARIZONA,Cilantro,0.259
2000,2,MEXICO-ARIZONA,Coconuts,0.1695
2000,2,MEXICO-CALIFORNIA,ORIGIN TOTAL,219386.2685
2000,2,MEXICO-CALIFORNIA,Cucumbers,28740.0955
2000,2,MEXICO-CALIFORNIA,"Onions, Green",25337.1735
2000,2,MEXICO-CALIFORNIA,Tomatoes,23732.813
2000,2,MEXICO-CALIFORNIA,Strawberries,18587.4745
2000,2,MEXICO-CALIFORNIA,"Peppers, Other",14955.212
2000,2,MEXICO-CALIFORNIA,"Tomatoes, Plum Type",11952.8265
2000,2,MEXICO-CALIFORNIA,Papaya,9086.3785
2000,2,MEXICO-CALIFORNIA,Squash,9007.919
2000,2,MEXICO-CALIFORNIA,Tomatillos,6853.9885
2000,2,MEXICO-CALIFORNIA,Jicama,6771.638
2000,2,MEXICO-CALIFORNIA,"Onions, Dry",6291.5935
2000,2,MEXICO-CALIFORNIA,"Peppers, Bell Type",5316.5235
2000,2,MEXICO-CALIFORNIA,Celery,4932.062
2000,2,MEXICO-CALIFORNIA,"Tomatoes, Cherry",3873.8955
2000,2,MEXICO-CALIFORNIA,Garlic,3699.2465
2000,2,MEXICO-CALIFORNIA,Radishes,3674.7145
2000,2,MEXICO-CALIFORNIA,Bananas,3028.0655
2000,2,MEXICO-CALIFORNIA,Brussels Sprouts,2679.398
2000,2,MEXICO-CALIFORNIA,Grapes,2459.637
2000,2,MEXICO-CALIFORNIA,Limes,2130.5355
2000,2,MEXICO-CALIFORNIA,Coconuts,2086.0345
2000,2,MEXICO-CALIFORNIA,Carrots,1793.0975
2000,2,MEXICO-CALIFORNIA,Cactus Leaf (Nopales),1723.7795
2000,2,MEXICO-CALIFORNIA,Watermelons,1652.132
2000,2,MEXICO-CALIFORNIA,Beans,1482.9575
2000,2,MEXICO-CALIFORNIA,Mixed And Misc Melons,1387.9865
2000,2,MEXICO-CALIFORNIA,Pineapples,1377.0435
2000,2,MEXICO-CALIFORNIA,Asparagus,1333.6315
2000,2,MEXICO-CALIFORNIA,Cantaloupes,1327.5655
2000,2,MEXICO-CALIFORNIA,Cilantro,1076.8685
2000,2,MEXICO-CALIFORNIA,Leeks,1033.142
2000,2,MEXICO-CALIFORNIA,Cabbage,984.0915
2000,2,MEXICO-CALIFORNIA,Honeydews,899.9355
2000,2,MEXICO-CALIFORNIA,Beets,779.7935
2000,2,MEXICO-CALIFORNIA,Chayote,766.467
2000,2,MEXICO-CALIFORNIA,Artichokes,746.601
2000,2,MEXICO-CALIFORNIA,Parsley,709.649
2000,2,MEXICO-CALIFORNIA,Miscellaneous Herbs,648.369
2000,2,MEXICO-CALIFORNIA,"Peas, Green",629.7215
2000,2,MEXICO-CALIFORNIA,Miscellaneous Tropical Vegetables,464.4495
2000,2,MEXICO-CALIFORNIA,"Lettuce, Iceberg",368.3185
2000,2,MEXICO-CALIFORNIA,Greens,323.293
2000,2,MEXICO-CALIFORNIA,"Greens, Kale",290.2805
2000,2,MEXICO-CALIFORNIA,Cactus Pears,240.6345
2000,2,MEXICO-CALIFORNIA,"Beans, Green",215.179
2000,2,MEXICO-CALIFORNIA,Miscellaneous Asian Vegetables,198.592
2000,2,MEXICO-CALIFORNIA,Vegetables Other,185.7235
2000,2,MEXICO-CALIFORNIA,Broccoli,175.294
2000,2,MEXICO-CALIFORNIA,Radicchio,152.994
2000,2,MEXICO-CALIFORNIA,Spinach,135.193
2000,2,MEXICO-CALIFORNIA,Chinese Cabbage,133.3595
2000,2,MEXICO-CALIFORNIA,Fruits Other,132.783
2000,2,MEXICO-CALIFORNIA,"Peas, Snow",116.5975
2000,2,MEXICO-CALIFORNIA,"Corn, Sweet",114.6445
2000,2,MEXICO-CALIFORNIA,Basil,113.5325
2000,2,MEXICO-CALIFORNIA,Anise,94.8655
2000,2,MEXICO-CALIFORNIA,Turnips,91.985
2000,2,MEXICO-CALIFORNIA,Olives,63.8
2000,2,MEXICO-CALIFORNIA,Mangoes,57.849
2000,2,MEXICO-CALIFORNIA,Tamarind,29.481
2000,2,MEXICO-CALIFORNIA,Oregano,27.776
2000,2,MEXICO-CALIFORNIA,Raspberries,21.7615
2000,2,MEXICO-CALIFORNIA,Cherries,16.4405
2000,2,MEXICO-CALIFORNIA,Lemons,11.57
2000,2,MEXICO-CALIFORNIA,Eggplant,10.407
2000,2,MEXICO-CALIFORNIA,Plantains,8.472
2000,2,MEXICO-CALIFORNIA,Dill,7.385
2000,2,MEXICO-CALIFORNIA,Avocados,6.3625
2000,2,MEXICO-CALIFORNIA,Cauliflower,5.2865
2000,2,MEXICO-CALIFORNIA,"Greens, Swiss Chard",3.575
2000,2,MEXICO-CALIFORNIA,Pepino,3.566
2000,2,MEXICO-CALIFORNIA,Bok Choy,3.189
2000,2,MEXICO-CALIFORNIA,"Greens, Collard",2.913
2000,2,MEXICO-CALIFORNIA,"Greens, Mustard",2.75
2000,2,MEXICO-CALIFORNIA,Pumpkins,2.2
2000,2,MEXICO-CALIFORNIA,"Peas, Other",1.537
2000,2,MEXICO-CALIFORNIA,Endive,0.611
2000,2,MEXICO-CALIFORNIA,Apples,0.571
2000,2,MEXICO-CALIFORNIA,"Greens, Broccoli Rabe (Rappini)",0.416
2000,2,MEXICO-CALIFORNIA,Mushrooms,0.2805
2000,2,MEXICO-CALIFORNIA,Plums,0.273
2000,2,MEXICO-CALIFORNIA,Okra,0.02
2000,2,MEXICO-TEXAS,ORIGIN TOTAL,334133.7375
2000,2,MEXICO-TEXAS,Mangoes,81267.0395
2000,2,MEXICO-TEXAS,Limes,70070.995
2000,2,MEXICO-TEXAS,Watermelons,38191.7345
2000,2,MEXICO-TEXAS,"Onions, Dry",19265.373
2000,2,MEXICO-TEXAS,Cantaloupes,17254.136
2000,2,MEXICO-TEXAS,Bananas,13999.4765
2000,2,MEXICO-TEXAS,Honeydews,12121.2245
2000,2,MEXICO-TEXAS,Carrots,10019.327
2000,2,MEXICO-TEXAS,Garlic,9971.476
2000,2,MEXICO-TEXAS,"Peppers, Other",8744.2635
2000,2,MEXICO-TEXAS,Pineapples,7892.348
2000,2,MEXICO-TEXAS,Papaya,6380.7115
2000,2,MEXICO-TEXAS,Broccoli,4620.319
2000,2,MEXICO-TEXAS,Tomatillos,4544.047
2000,2,MEXICO-TEXAS,"Tomatoes, Cherry",3710.42
2000,2,MEXICO-TEXAS,Tomatoes,3478.2585
2000,2,MEXICO-TEXAS,Cucumbers,3180.7525
2000,2,MEXICO-TEXAS,Cilantro,2865.294
2000,2,MEXICO-TEXAS,Asparagus,2009.682
2000,2,MEXICO-TEXAS,Squash,1942.014
2000,2,MEXICO-TEXAS,Jicama,1518.467
2000,2,MEXICO-TEXAS,Okra,1308.057
2000,2,MEXICO-TEXAS,Cactus Leaf (Nopales),1278.505
2000,2,MEXICO-TEXAS,"Lettuce, Iceberg",960.6765
2000,2,MEXICO-TEXAS,Blackberries,906.46
2000,2,MEXICO-TEXAS,"Onions, Green",773.4775
2000,2,MEXICO-TEXAS,"Corn, Sweet",598.5915
2000,2,MEXICO-TEXAS,Chayote,522.0805
2000,2,MEXICO-TEXAS,"Greens, Turnip Tops",511.5
2000,2,MEXICO-TEXAS,"Peppers, Bell Type",481.3025
2000,2,MEXICO-TEXAS,Cabbage,442.2045
2000,2,MEXICO-TEXAS,Cactus Pears,280.1975
2000,2,MEXICO-TEXAS,Miscellaneous Herbs,277.0625
2000,2,MEXICO-TEXAS,"Beans, Round Green Type",246.8775
2000,2,MEXICO-TEXAS,"Greens, Mustard",229.9
2000,2,MEXICO-TEXAS,Chinese Cabbage,204.9445
2000,2,MEXICO-TEXAS,Coconuts,178.9865
2000,2,MEXICO-TEXAS,Spinach,174.9315
2000,2,MEXICO-TEXAS,Oregano,174.4445
2000,2,MEXICO-TEXAS,"Peas, Snow",168.57
2000,2,MEXICO-TEXAS,Aloe Leaves,159.3075
2000,2,MEXICO-TEXAS,Celery,128.7215
2000,2,MEXICO-TEXAS,Eggplant,94.669
2000,2,MEXICO-TEXAS,Long Beans,91.861
2000,2,MEXICO-TEXAS,Chives,88.8055
2000,2,MEXICO-TEXAS,Tamarind,71.4485
2000,2,MEXICO-TEXAS,Leeks,68.3325
2000,2,MEXICO-TEXAS,Turnips,67.1735
2000,2,MEXICO-TEXAS,Cauliflower,67.1345
2000,2,MEXICO-TEXAS,Radicchio,59.6445
2000,2,MEXICO-TEXAS,Parsley,53.507
2000,2,MEXICO-TEXAS,Radishes,48.821
2000,2,MEXICO-TEXAS,Beans,47.1945
2000,2,MEXICO-TEXAS,Raspberries,31.3885
2000,2,MEXICO-TEXAS,Beets,30.439
2000,2,MEXICO-TEXAS,"Greens, Kale",27.8555
2000,2,MEXICO-TEXAS,Strawberries,24.663
2000,2,MEXICO-TEXAS,Lychee,23.811
2000,2,MEXICO-TEXAS,Mushrooms,21.824
2000,2,MEXICO-TEXAS,Opo (Long Squash),20.5875
2000,2,MEXICO-TEXAS,Oranges,19.8
2000,2,MEXICO-TEXAS,Brussels Sprouts,18.7945
2000,2,MEXICO-TEXAS,Mixed And Misc Melons,18.522
2000,2,MEXICO-TEXAS,Pumpkins,17.6685
2000,2,MEXICO-TEXAS,"Beans, Fava",14.549
2000,2,MEXICO-TEXAS,"Beans, Lima",8.8625
2000,2,MEXICO-TEXAS,"Peas, Green",8.606
2000,2,MEXICO-TEXAS,"Melon, Galia",8.36
2000,2,MEXICO-TEXAS,Bitter Melon,7.26
2000,2,MEXICO-TEXAS,Epasote (Epazote),3.596
2000,2,MEXICO-TEXAS,Yuca (Cassava),3.465
2000,2,MEXICO-TEXAS,Vegetables Other,2.7455
2000,2,MEXICO-TEXAS,"Squash, Zucchini",2.211
2000,2,MEXICO-TEXAS,"Peas, Other",2.2045
2000,2,MEXICO-TEXAS,Bok Choy,1.617
2000,2,MEXICO-TEXAS,Mint,0.6205
2000,2,MEXICO-TEXAS,Miscellaneous Tropical Vegetables,0.3605
2000,2,MEXICO-TEXAS,Moqua (Fuzzy Squash),0.32
2000,2,MEXICO-TEXAS,Thyme,0.3155
2000,2,MEXICO-TEXAS,Ginger Root,0.22
2000,2,MEXICO-TEXAS,"Peas, Sugar Snap",0.1615
2000,2,MEXICO-TEXAS,Sinqua (Angled/Ridged Luffa),0.09
2000,2,MEXICO-TEXAS,Plantains,0.066
2000,2,MEXICO-TEXAS,Lemons,0.0045
2000,2,MEXICO-TOTAL,ORIGIN TOTAL,1126118.1815
2000,2,MEXICO-TOTAL,Mangoes,130675.3745
2000,2,MEXICO-TOTAL,Watermelons,119315.903
2000,2,MEXICO-TOTAL,Grapes,96630.7380000001
2000,2,MEXICO-TOTAL,Tomatoes,82489.106
2000,2,MEXICO-TOTAL,Limes,73140.115
2000,2,MEXICO-TOTAL,Cantaloupes,71906.424
2000,2,MEXICO-TOTAL,Cucumbers,67960.2205
2000,2,MEXICO-TOTAL,"Tomatoes, Plum Type",56642.425
2000,2,MEXICO-TOTAL,"Onions, Dry",40867.8715
2000,2,MEXICO-TOTAL,"Peppers, Other",40024.6295
2000,2,MEXICO-TOTAL,Honeydews,37199.1355
2000,2,MEXICO-TOTAL,Squash,36073.3255
2000,2,MEXICO-TOTAL,"Onions, Green",34183.099
2000,2,MEXICO-TOTAL,"Peppers, Bell Type",30541.0795
2000,2,MEXICO-TOTAL,Strawberries,18612.1375
2000,2,MEXICO-TOTAL,Bananas,17065.387
2000,2,MEXICO-TOTAL,Papaya,16447.6535
2000,2,MEXICO-TOTAL,Garlic,13947.829
2000,2,MEXICO-TOTAL,Tomatillos,12418.954
2000,2,MEXICO-TOTAL,Carrots,12222.978
2000,2,MEXICO-TOTAL,"Tomatoes, Cherry",11679.4695
2000,2,MEXICO-TOTAL,Eggplant,9642.9995
2000,2,MEXICO-TOTAL,Pineapples,9290.846
2000,2,MEXICO-TOTAL,Celery,8992.6405
2000,2,MEXICO-TOTAL,"Corn, Sweet",8772.138
2000,2,MEXICO-TOTAL,Jicama,8565.7075
